inventory_id,date,product_id,warehouse_id,opening_stock,produced,shipped,closing_stock,stock_level,reorder_point,stock_status,inventory_validation,load_timestamp
INV02432,2026-06-10 08:00:00,Reading Glasses,Mumbai_WH,381,220,279,322,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02440,2026-06-10 16:00:00,Contact Lens,Bangalore_WH,272,114,52,334,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02448,2026-06-11 00:00:00,Contact Lens,Delhi_WH,292,196,252,236,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02473,2026-06-12 01:00:00,Optical Frame,Bangalore_WH,160,293,98,355,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02498,2026-06-13 02:00:00,Reading Glasses,Bangalore_WH,327,87,128,286,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02505,2026-06-13 09:00:00,Contact Lens,Delhi_WH,268,77,86,259,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02518,2026-06-13 22:00:00,Prescription Lens,Bangalore_WH,164,295,120,339,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02534,2026-06-14 14:00:00,Sunglasses,Mumbai_WH,417,239,109,547,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02539,2026-06-14 19:00:00,Optical Frame,Mumbai_WH,168,162,229,101,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02546,2026-06-15 02:00:00,Contact Lens,Delhi_WH,241,68,186,123,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02550,2026-06-15 06:00:00,Prescription Lens,Delhi_WH,476,136,137,475,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02588,2026-06-16 20:00:00,Prescription Lens,Delhi_WH,280,271,102,449,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02589,2026-06-16 21:00:00,Reading Glasses,Bangalore_WH,443,91,280,254,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02611,2026-06-17 19:00:00,Sunglasses,Delhi_WH,475,264,241,498,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02645,2026-06-19 05:00:00,Prescription Lens,Delhi_WH,228,160,68,320,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02682,2026-06-20 18:00:00,Sunglasses,Bangalore_WH,332,181,140,373,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02694,2026-06-21 06:00:00,Prescription Lens,Delhi_WH,353,273,97,529,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02704,2026-06-21 16:00:00,Sunglasses,Delhi_WH,421,250,253,418,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02723,2026-06-22 11:00:00,Sunglasses,Bangalore_WH,316,245,269,292,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02725,2026-06-22 13:00:00,Contact Lens,Bangalore_WH,286,92,70,308,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02732,2026-06-22 20:00:00,Reading Glasses,Bangalore_WH,324,112,140,296,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02750,2026-06-23 14:00:00,Sunglasses,Delhi_WH,336,207,155,388,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02798,2026-06-25 14:00:00,Prescription Lens,Delhi_WH,282,78,100,260,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02808,2026-06-26 00:00:00,Contact Lens,Mumbai_WH,405,243,222,426,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02810,2026-06-26 02:00:00,Contact Lens,Bangalore_WH,217,281,181,317,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02818,2026-06-26 10:00:00,Contact Lens,Delhi_WH,365,264,107,522,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02820,2026-06-26 12:00:00,Sunglasses,Delhi_WH,257,252,212,297,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02828,2026-06-26 20:00:00,Optical Frame,Bangalore_WH,166,183,110,239,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02835,2026-06-27 03:00:00,Reading Glasses,Mumbai_WH,478,66,257,287,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02839,2026-06-27 07:00:00,Contact Lens,Mumbai_WH,247,186,119,314,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02842,2026-06-27 10:00:00,Prescription Lens,Bangalore_WH,369,281,214,436,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02851,2026-06-27 19:00:00,Optical Frame,Mumbai_WH,455,88,150,393,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02898,2026-06-29 18:00:00,Optical Frame,Delhi_WH,358,291,230,419,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02911,2026-06-30 07:00:00,Optical Frame,Mumbai_WH,337,93,106,324,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02939,2026-07-01 11:00:00,Reading Glasses,Mumbai_WH,377,119,238,258,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02944,2026-07-01 16:00:00,Prescription Lens,Bangalore_WH,223,297,223,297,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02952,2026-07-02 00:00:00,Sunglasses,Mumbai_WH,257,162,197,222,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02954,2026-07-02 02:00:00,Sunglasses,Delhi_WH,455,79,298,236,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02956,2026-07-02 04:00:00,Contact Lens,Mumbai_WH,457,170,51,576,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02968,2026-07-02 16:00:00,Reading Glasses,Bangalore_WH,441,291,152,580,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02011,2026-05-23 19:00:00,Prescription Lens,Bangalore_WH,210,139,129,220,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02028,2026-05-24 12:00:00,Prescription Lens,Mumbai_WH,324,68,223,169,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02031,2026-05-24 15:00:00,Optical Frame,Bangalore_WH,360,108,88,380,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02043,2026-05-25 03:00:00,Sunglasses,Mumbai_WH,378,107,182,303,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02044,2026-05-25 04:00:00,Optical Frame,Delhi_WH,466,146,64,548,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02064,2026-05-26 00:00:00,Reading Glasses,Mumbai_WH,160,188,185,163,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02065,2026-05-26 01:00:00,Sunglasses,Mumbai_WH,374,245,248,371,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02077,2026-05-26 13:00:00,Optical Frame,Bangalore_WH,321,185,136,370,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02106,2026-05-27 18:00:00,Sunglasses,Bangalore_WH,462,261,118,605,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02107,2026-05-27 19:00:00,Reading Glasses,Mumbai_WH,175,166,180,161,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02124,2026-05-28 12:00:00,Optical Frame,Delhi_WH,388,227,235,380,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02129,2026-05-28 17:00:00,Contact Lens,Mumbai_WH,376,208,215,369,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02153,2026-05-29 17:00:00,Prescription Lens,Bangalore_WH,412,86,229,269,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02160,2026-05-30 00:00:00,Contact Lens,Mumbai_WH,197,253,252,198,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02163,2026-05-30 03:00:00,Reading Glasses,Bangalore_WH,368,222,203,387,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02184,2026-05-31 00:00:00,Prescription Lens,Bangalore_WH,262,252,131,383,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02215,2026-06-01 07:00:00,Reading Glasses,Mumbai_WH,228,84,248,64,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02222,2026-06-01 14:00:00,Contact Lens,Bangalore_WH,288,290,54,524,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02250,2026-06-02 18:00:00,Optical Frame,Bangalore_WH,198,171,130,239,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02270,2026-06-03 14:00:00,Optical Frame,Mumbai_WH,112,182,158,136,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02280,2026-06-04 00:00:00,Prescription Lens,Mumbai_WH,343,155,54,444,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02287,2026-06-04 07:00:00,Sunglasses,Bangalore_WH,383,243,271,355,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02303,2026-06-04 23:00:00,Optical Frame,Bangalore_WH,391,58,104,345,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02320,2026-06-05 16:00:00,Contact Lens,Delhi_WH,316,130,79,367,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02330,2026-06-06 02:00:00,Optical Frame,Bangalore_WH,337,268,238,367,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02356,2026-06-07 04:00:00,Reading Glasses,Bangalore_WH,372,225,165,432,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02398,2026-06-08 22:00:00,Optical Frame,Delhi_WH,277,227,57,447,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02412,2026-06-09 12:00:00,Sunglasses,Delhi_WH,380,262,107,535,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02419,2026-06-09 19:00:00,Prescription Lens,Bangalore_WH,110,283,155,238,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02424,2026-06-10 00:00:00,Sunglasses,Mumbai_WH,358,115,203,270,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02476,2026-06-12 04:00:00,Optical Frame,Bangalore_WH,391,214,164,441,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02500,2026-06-13 04:00:00,Sunglasses,Bangalore_WH,245,274,255,264,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02542,2026-06-14 22:00:00,Reading Glasses,Delhi_WH,437,191,124,504,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02544,2026-06-15 00:00:00,Contact Lens,Bangalore_WH,467,208,118,557,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02545,2026-06-15 01:00:00,Reading Glasses,Bangalore_WH,102,96,145,53,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02564,2026-06-15 20:00:00,Contact Lens,Delhi_WH,457,204,202,459,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02579,2026-06-16 11:00:00,Optical Frame,Delhi_WH,493,171,133,531,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02597,2026-06-17 05:00:00,Sunglasses,Mumbai_WH,407,292,107,592,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02610,2026-06-17 18:00:00,Prescription Lens,Delhi_WH,346,60,249,157,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02616,2026-06-18 00:00:00,Sunglasses,Bangalore_WH,262,208,283,187,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02618,2026-06-18 02:00:00,Contact Lens,Delhi_WH,385,162,100,447,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02622,2026-06-18 06:00:00,Sunglasses,Delhi_WH,331,116,68,379,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02634,2026-06-18 18:00:00,Contact Lens,Delhi_WH,206,248,179,275,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02636,2026-06-18 20:00:00,Optical Frame,Mumbai_WH,273,62,276,59,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02670,2026-06-20 06:00:00,Optical Frame,Bangalore_WH,497,115,121,491,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02699,2026-06-21 11:00:00,Optical Frame,Delhi_WH,389,161,142,408,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02703,2026-06-21 15:00:00,Reading Glasses,Mumbai_WH,318,223,166,375,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02749,2026-06-23 13:00:00,Sunglasses,Bangalore_WH,249,155,202,202,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02767,2026-06-24 07:00:00,Reading Glasses,Delhi_WH,244,102,191,155,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02771,2026-06-24 11:00:00,Reading Glasses,Mumbai_WH,411,67,187,291,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02776,2026-06-24 16:00:00,Contact Lens,Bangalore_WH,267,74,108,233,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02806,2026-06-25 22:00:00,Sunglasses,Mumbai_WH,409,79,162,326,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02816,2026-06-26 08:00:00,Prescription Lens,Delhi_WH,215,135,280,70,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02844,2026-06-27 12:00:00,Optical Frame,Bangalore_WH,206,244,286,164,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02873,2026-06-28 17:00:00,Reading Glasses,Delhi_WH,378,94,180,292,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02879,2026-06-28 23:00:00,Optical Frame,Mumbai_WH,413,296,232,477,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02902,2026-06-29 22:00:00,Contact Lens,Bangalore_WH,350,84,106,328,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02906,2026-06-30 02:00:00,Prescription Lens,Delhi_WH,277,279,264,292,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02921,2026-06-30 17:00:00,Optical Frame,Bangalore_WH,120,177,119,178,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02958,2026-07-02 06:00:00,Sunglasses,Bangalore_WH,191,224,126,289,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02969,2026-07-02 17:00:00,Reading Glasses,Delhi_WH,169,234,109,294,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02041,2026-05-25 01:00:00,Prescription Lens,Mumbai_WH,383,90,231,242,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02059,2026-05-25 19:00:00,Contact Lens,Mumbai_WH,178,227,205,200,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02073,2026-05-26 09:00:00,Contact Lens,Mumbai_WH,479,261,267,473,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02080,2026-05-26 16:00:00,Contact Lens,Delhi_WH,462,110,74,498,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02110,2026-05-27 22:00:00,Optical Frame,Mumbai_WH,476,192,183,485,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02136,2026-05-29 00:00:00,Prescription Lens,Mumbai_WH,127,255,150,232,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02141,2026-05-29 05:00:00,Reading Glasses,Bangalore_WH,453,162,75,540,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02156,2026-05-29 20:00:00,Reading Glasses,Delhi_WH,275,212,176,311,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02161,2026-05-30 01:00:00,Sunglasses,Delhi_WH,226,106,98,234,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02176,2026-05-30 16:00:00,Contact Lens,Bangalore_WH,406,132,103,435,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02196,2026-05-31 12:00:00,Sunglasses,Delhi_WH,473,226,134,565,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02223,2026-06-01 15:00:00,Prescription Lens,Mumbai_WH,389,229,208,410,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02229,2026-06-01 21:00:00,Contact Lens,Bangalore_WH,477,225,287,415,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02299,2026-06-04 19:00:00,Prescription Lens,Mumbai_WH,190,279,210,259,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02316,2026-06-05 12:00:00,Reading Glasses,Delhi_WH,200,293,285,208,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02318,2026-06-05 14:00:00,Prescription Lens,Bangalore_WH,408,229,237,400,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02319,2026-06-05 15:00:00,Reading Glasses,Bangalore_WH,147,124,163,108,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02334,2026-06-06 06:00:00,Sunglasses,Bangalore_WH,285,236,152,369,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02348,2026-06-06 20:00:00,Contact Lens,Bangalore_WH,198,84,245,37,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02369,2026-06-07 17:00:00,Reading Glasses,Delhi_WH,350,222,193,379,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02373,2026-06-07 21:00:00,Optical Frame,Mumbai_WH,437,141,79,499,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02380,2026-06-08 04:00:00,Optical Frame,Delhi_WH,171,183,226,128,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02416,2026-06-09 16:00:00,Reading Glasses,Bangalore_WH,358,284,109,533,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02422,2026-06-09 22:00:00,Sunglasses,Mumbai_WH,141,182,64,259,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02429,2026-06-10 05:00:00,Contact Lens,Mumbai_WH,138,96,151,83,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02437,2026-06-10 13:00:00,Reading Glasses,Bangalore_WH,143,141,151,133,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02457,2026-06-11 09:00:00,Sunglasses,Mumbai_WH,172,166,188,150,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02462,2026-06-11 14:00:00,Prescription Lens,Delhi_WH,265,151,279,137,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02495,2026-06-12 23:00:00,Contact Lens,Delhi_WH,150,135,218,67,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02567,2026-06-15 23:00:00,Contact Lens,Mumbai_WH,480,178,126,532,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02599,2026-06-17 07:00:00,Contact Lens,Delhi_WH,124,177,214,87,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02615,2026-06-17 23:00:00,Contact Lens,Bangalore_WH,381,96,245,232,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02644,2026-06-19 04:00:00,Reading Glasses,Delhi_WH,370,195,247,318,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02677,2026-06-20 13:00:00,Prescription Lens,Mumbai_WH,367,208,158,417,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02681,2026-06-20 17:00:00,Contact Lens,Mumbai_WH,444,258,132,570,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02706,2026-06-21 18:00:00,Sunglasses,Delhi_WH,168,272,82,358,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02709,2026-06-21 21:00:00,Contact Lens,Mumbai_WH,215,181,258,138,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02711,2026-06-21 23:00:00,Optical Frame,Bangalore_WH,307,191,68,430,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02741,2026-06-23 05:00:00,Optical Frame,Mumbai_WH,457,199,96,560,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02761,2026-06-24 01:00:00,Sunglasses,Bangalore_WH,359,224,132,451,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02764,2026-06-24 04:00:00,Contact Lens,Delhi_WH,449,231,107,573,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02766,2026-06-24 06:00:00,Sunglasses,Delhi_WH,476,237,174,539,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02791,2026-06-25 07:00:00,Reading Glasses,Mumbai_WH,205,109,71,243,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02793,2026-06-25 09:00:00,Contact Lens,Bangalore_WH,345,200,246,299,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02796,2026-06-25 12:00:00,Prescription Lens,Bangalore_WH,140,228,217,151,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02802,2026-06-25 18:00:00,Sunglasses,Bangalore_WH,484,219,123,580,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02804,2026-06-25 20:00:00,Reading Glasses,Mumbai_WH,302,127,97,332,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02832,2026-06-27 00:00:00,Sunglasses,Bangalore_WH,340,112,211,241,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02853,2026-06-27 21:00:00,Reading Glasses,Delhi_WH,269,258,134,393,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02864,2026-06-28 08:00:00,Sunglasses,Bangalore_WH,212,291,189,314,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02868,2026-06-28 12:00:00,Contact Lens,Bangalore_WH,122,104,224,2,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02890,2026-06-29 10:00:00,Sunglasses,Bangalore_WH,459,151,158,452,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02903,2026-06-29 23:00:00,Reading Glasses,Mumbai_WH,239,152,217,174,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02919,2026-06-30 15:00:00,Prescription Lens,Delhi_WH,355,186,247,294,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02946,2026-07-01 18:00:00,Sunglasses,Delhi_WH,260,111,253,118,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02948,2026-07-01 20:00:00,Reading Glasses,Mumbai_WH,378,276,213,441,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02965,2026-07-02 13:00:00,Reading Glasses,Bangalore_WH,481,258,299,440,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02973,2026-07-02 21:00:00,Optical Frame,Delhi_WH,195,141,205,131,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02995,2026-07-03 19:00:00,Optical Frame,Mumbai_WH,177,276,243,210,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02000,2026-05-23 08:00:00,Optical Frame,Mumbai_WH,111,255,83,283,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02015,2026-05-23 23:00:00,Sunglasses,Mumbai_WH,399,50,62,387,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02024,2026-05-24 08:00:00,Prescription Lens,Mumbai_WH,142,67,122,87,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02061,2026-05-25 21:00:00,Contact Lens,Delhi_WH,188,226,85,329,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02066,2026-05-26 02:00:00,Contact Lens,Mumbai_WH,199,104,184,119,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02086,2026-05-26 22:00:00,Sunglasses,Delhi_WH,391,130,174,347,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02101,2026-05-27 13:00:00,Contact Lens,Delhi_WH,283,264,189,358,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02142,2026-05-29 06:00:00,Sunglasses,Delhi_WH,260,173,85,348,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02143,2026-05-29 07:00:00,Prescription Lens,Bangalore_WH,112,172,157,127,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02145,2026-05-29 09:00:00,Prescription Lens,Delhi_WH,307,70,148,229,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02151,2026-05-29 15:00:00,Prescription Lens,Delhi_WH,459,90,126,423,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02187,2026-05-31 03:00:00,Prescription Lens,Mumbai_WH,274,92,90,276,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02255,2026-06-02 23:00:00,Optical Frame,Mumbai_WH,164,68,206,26,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02262,2026-06-03 06:00:00,Reading Glasses,Bangalore_WH,263,286,133,416,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02277,2026-06-03 21:00:00,Prescription Lens,Delhi_WH,352,132,110,374,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02321,2026-06-05 17:00:00,Reading Glasses,Bangalore_WH,244,90,86,248,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02338,2026-06-06 10:00:00,Prescription Lens,Bangalore_WH,226,122,197,151,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02384,2026-06-08 08:00:00,Optical Frame,Delhi_WH,326,292,81,537,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02410,2026-06-09 10:00:00,Reading Glasses,Mumbai_WH,450,181,130,501,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02417,2026-06-09 17:00:00,Contact Lens,Bangalore_WH,280,166,196,250,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02428,2026-06-10 04:00:00,Contact Lens,Delhi_WH,241,72,73,240,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02436,2026-06-10 12:00:00,Optical Frame,Bangalore_WH,383,262,61,584,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02454,2026-06-11 06:00:00,Sunglasses,Bangalore_WH,453,165,91,527,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02456,2026-06-11 08:00:00,Sunglasses,Delhi_WH,193,221,123,291,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02460,2026-06-11 12:00:00,Contact Lens,Delhi_WH,313,154,161,306,CRITICAL,150,OK,Pass,2026-04-12 09:21:04.313281
INV02465,2026-06-11 17:00:00,Sunglasses,Bangalore_WH,107,76,91,92,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
INV02472,2026-06-12 00:00:00,Reading Glasses,Bangalore_WH,134,52,166,20,CRITICAL,150,LOW,Pass,2026-04-12 09:21:04.313281
